id,tarifa_id,importe,importe_base,cases,multiplicador,desvio,hora_min,hora_max,hora_media,diagnostico,muestra_confiable,confirmado_manual,fecha_aparicion,tarifas_normalizadas_id
b38feba3-48a4-4a43-984c-5cba0e8a565c,78b83c9f-1966-43b0-8dc7-60cd00134011,13595.67,13595.67,34,1,4.265,7.62,20.78,13.9,CONFIRMADO,true,true,2026-01-02 07:28:58+00,b38feba3-48a4-4a43-984c-5cba0e8a565c
bf31a916-8303-4946-84b6-0405939fcf0d,173fb795-0625-4ead-825a-0ecf427fce83,13595.67,13595.67,13,1,4.5751,7.35,18.83,12.48,CONFIRMADO,false,true,2026-01-02 07:33:06+00,bf31a916-8303-4946-84b6-0405939fcf0d
73d80081-08cb-47f1-b456-ecb182161051,52d7cf98-737d-4b46-8320-6a88ba9f478b,7954.22,7954.22,2,1,3.8083,6.83,14.45,10.64,CONFIRMADO,false,true,2026-01-02 07:40:17+00,73d80081-08cb-47f1-b456-ecb182161051
31acb652-f0f8-43c8-b45a-f0ad2999ddf5,c6225cf6-fb25-4fc2-868e-bfdbdd37f9da,14856.44,14856.44,1,1,0,7.67,7.67,7.67,CONFIRMADO,false,true,2026-01-02 07:40:42+00,31acb652-f0f8-43c8-b45a-f0ad2999ddf5
20fc34c7-b905-4712-b9fb-d4e3f788fba0,805aaea1-ca69-437d-803c-406e6a4e354d,12380.37,12380.37,1,1,0,7.75,7.75,7.75,CONFIRMADO,false,true,2026-01-02 07:45:59+00,20fc34c7-b905-4712-b9fb-d4e3f788fba0
22f751c9-f4e3-4273-b7ca-fb5a0a8113e3,97649de4-7904-4b4e-8397-4646454464b8,2516.75,2516.75,2,1,1.2,7.98,10.38,9.18,CONFIRMADO,false,true,2026-01-02 07:59:05+00,22f751c9-f4e3-4273-b7ca-fb5a0a8113e3
10c687ed-b378-4a56-b893-7a1f0a6d6d37,99825b96-90f3-4a7b-8210-af08b71b0d6b,14856.44,14856.44,1,1,0,8,8,8,CONFIRMADO,false,true,2026-01-02 08:00:13+00,10c687ed-b378-4a56-b893-7a1f0a6d6d37
1a04ac2f-c48b-45f2-a721-5a9051e0f00b,7e56e62a-0718-4cc3-8f81-b37a682e228e,3355.72,3355.72,1,1,0,9.8,9.8,9.8,CONFIRMADO,false,true,2026-01-02 09:48:56+00,1a04ac2f-c48b-45f2-a721-5a9051e0f00b
70ed0afe-76ee-4359-b276-0db7ada8a10c,5f5e80c7-f121-4ae6-86da-e6cd3de2b630,27191.24,27191.24,4,1,3.4951,10.85,19.6,16.44,CONFIRMADO,false,true,2026-01-02 09:59:30+00,70ed0afe-76ee-4359-b276-0db7ada8a10c
d9af5742-3ff4-49f7-af9d-b01f745729ec,083ff10d-4c60-4fcd-8b35-82778865c507,9904.28,9904.28,2,1,1.55,10.5,13.6,12.05,CONFIRMADO,false,true,2026-01-02 10:30:30+00,d9af5742-3ff4-49f7-af9d-b01f745729ec
66e0a65e-db32-40f7-ad8b-4c975e168a57,a31625c6-7e28-41a4-83aa-8792b3d0769f,11885.15,11885.15,3,1,0.9087,11.77,13.98,12.93,CONFIRMADO,false,true,2026-01-02 11:46:16+00,66e0a65e-db32-40f7-ad8b-4c975e168a57
7d0db9a6-2173-4b07-bd60-192c98500945,49112538-4198-4fbe-8dff-6090172ad00c,1398.18,1398.18,1,1,0,13.67,13.67,13.67,CONFIRMADO,false,true,2026-01-02 11:46:50+00,7d0db9a6-2173-4b07-bd60-192c98500945
e99cfa96-0a2b-4296-b413-b06045f45b99,77e44855-1058-458e-8a84-00662f60b118,5033.5,5033.5,1,1,0,12.23,12.23,12.23,CONFIRMADO,false,true,2026-01-02 12:14:53+00,e99cfa96-0a2b-4296-b413-b06045f45b99
4ef05476-95a4-4ea6-898a-e77cb5cf43ef,04498cbd-3afd-4887-8eb0-85a4b9ac0d22,2073.88,2073.88,1,1,0,13.18,13.18,13.18,CONFIRMADO,false,true,2026-01-02 13:11:15+00,4ef05476-95a4-4ea6-898a-e77cb5cf43ef
76275bf6-76f9-48bd-b118-164e3a45228a,3fd54f5b-34e5-42e2-8ec5-e6d29727bdd2,2796.36,2796.36,28,1,4.1626,0.62,15.83,11.31,CONFIRMADO,true,true,2026-01-02 13:23:04+00,76275bf6-76f9-48bd-b118-164e3a45228a
ae617bea-f10f-48da-83f3-583ad12d3d53,1ed3840f-b3ec-4292-8acc-3781beb668fd,1398.18,1398.18,2,1,0.0333,13.52,13.58,13.55,CONFIRMADO,false,true,2026-01-02 13:31:00+00,ae617bea-f10f-48da-83f3-583ad12d3d53
fc6f0530-9511-4d23-a2b2-f4760bf29e80,99f85bd1-6da6-430e-8ad8-7258257a6a87,4839.25,4839.25,30,1,5.3939,0.38,22.28,11.86,CONFIRMADO,true,true,2026-01-02 14:41:04+00,fc6f0530-9511-4d23-a2b2-f4760bf29e80
f616ac71-0f3b-4e57-b5cd-764ae60c9434,d268dcf0-86f5-49b7-8861-6ea294e20c40,6933,6933,1,1,0,15.1,15.1,15.1,CONFIRMADO,false,true,2026-01-02 15:06:51+00,f616ac71-0f3b-4e57-b5cd-764ae60c9434
a4194059-8599-46a3-b9f3-d9ae69ff1b67,666ebbff-ac93-4995-8f7a-9e72e4477d90,12213.18,12213.18,32,1,5.7719,0.17,23.13,15.37,CONFIRMADO,true,true,2026-01-02 15:42:42+00,a4194059-8599-46a3-b9f3-d9ae69ff1b67
e9eab52d-faba-42f2-8ed8-00ce044015a6,f6972b14-dedf-41e7-84e8-b9aac9f611f5,4194.65,4194.65,6,1,2.7342,10.57,18.72,16.28,CONFIRMADO,false,true,2026-01-02 16:01:30+00,e9eab52d-faba-42f2-8ed8-00ce044015a6
ef6ac5e8-aa58-4ba1-b3da-b6e581106d96,ffdbf581-4044-469c-801a-a720b204a708,4194.65,4194.65,2,1,1,16.48,18.48,17.48,CONFIRMADO,false,true,2026-01-02 16:29:23+00,ef6ac5e8-aa58-4ba1-b3da-b6e581106d96
63593a4a-c622-4b3e-8a34-baa7613a1bef,61cec489-ecb6-4c66-8ac3-0acb672e5709,27191.24,27191.24,7,1,4.1654,7,18.7,11.26,CONFIRMADO,false,true,2026-01-02 16:38:25+00,63593a4a-c622-4b3e-8a34-baa7613a1bef
ecfc9107-25e0-47c5-8139-b8832af40e71,83cc8ac6-cbf1-4805-81b9-df937140db43,3775.13,3775.13,2,1,3.325,10.05,16.7,13.38,CONFIRMADO,false,true,2026-01-02 16:42:01+00,ecfc9107-25e0-47c5-8139-b8832af40e71
4d3b092c-22ed-472c-8274-a359aa94255e,2448c069-4adc-4cca-8e80-227248822805,3355.72,3355.72,16,1,4.5099,7.23,19.25,12,CONFIRMADO,true,true,2026-01-02 17:23:17+00,4d3b092c-22ed-472c-8274-a359aa94255e
dc61539b-0763-4330-9b0d-4b550d2e25c1,b5cd2205-8617-47dd-8747-ea6f2cb325fb,3355.72,3355.72,20,1,4.7389,7,19.78,13.6,CONFIRMADO,true,true,2026-01-02 17:52:22+00,dc61539b-0763-4330-9b0d-4b550d2e25c1
19b7adca-0848-47f7-a117-580e9e3062cf,81005bb0-cc80-46c7-81fa-95cdef075633,14856.44,14856.44,1,1,0,18.32,18.32,18.32,CONFIRMADO,false,true,2026-01-02 18:19:05+00,19b7adca-0848-47f7-a117-580e9e3062cf
3fcc6e45-741c-4bd7-876e-7a8991fb8b14,d268dcf0-86f5-49b7-8861-6ea294e20c40,21046.62,21046.62,1,1,0,18.98,18.98,18.98,CONFIRMADO,false,true,2026-01-02 18:59:13+00,3fcc6e45-741c-4bd7-876e-7a8991fb8b14
bea73ba5-7cbc-4115-a6c0-70d822264599,a31625c6-7e28-41a4-83aa-8792b3d0769f,12737.5,12737.5,11,1,6.4829,1.48,23.45,14.08,CONFIRMADO,false,true,2026-01-03 00:26:40+00,bea73ba5-7cbc-4115-a6c0-70d822264599
dda58591-ef9d-4087-96f6-d2a1150dfb0f,8122a4df-4223-4fe5-8776-127d2fdcd9b3,21229.17,21229.17,9,1,6.6999,0.65,23.57,17.31,CONFIRMADO,false,true,2026-01-03 00:47:25+00,dda58591-ef9d-4087-96f6-d2a1150dfb0f
58c0f7c0-7e9e-4d05-99d9-0a524dbfa9e8,b8ec6fda-bb12-4dd0-8769-c623acfa2a0c,3495.45,3495.45,29,1,7.7219,0.3,23.7,12.93,CONFIRMADO,true,true,2026-01-03 01:30:51+00,58c0f7c0-7e9e-4d05-99d9-0a524dbfa9e8
0622871a-b8f7-452b-8342-386b8d5ada6b,99825b96-90f3-4a7b-8210-af08b71b0d6b,25474.99,25474.99,37,1,5.0919,2.12,22.28,14.38,CONFIRMADO,true,true,2026-01-03 02:25:05+00,0622871a-b8f7-452b-8342-386b8d5ada6b
54a5192e-a3f7-4c4b-8378-8502e7bf80b3,224b5822-995f-4a04-82da-57db957a90eb,12213.18,12213.18,15,1,5.9433,4.4,23.97,15.53,CONFIRMADO,true,true,2026-01-03 03:01:46+00,54a5192e-a3f7-4c4b-8378-8502e7bf80b3
52802c21-a996-4447-bff8-8a6d5962e912,6b483839-1fd6-46c4-8bb9-79b5ea3bf0fd,12737.5,12737.5,112,1,6.5332,0.27,23.3,11.88,CONFIRMADO,true,true,2026-01-03 04:06:14+00,52802c21-a996-4447-bff8-8a6d5962e912
20c8c90b-feb5-4a94-945e-50c5a9db3113,99825b96-90f3-4a7b-8210-af08b71b0d6b,12737.5,12737.5,58,1,7.3263,0.62,23.52,12.07,CONFIRMADO,true,true,2026-01-03 04:25:09+00,20c8c90b-feb5-4a94-945e-50c5a9db3113
65947e78-7bf2-44dd-a082-0b3738a8ed58,90e0cdf8-824c-4993-8052-43a626633f5e,10614.57,10614.57,29,1,5.0968,0.5,22.13,10.67,CONFIRMADO,true,true,2026-01-03 07:34:18+00,65947e78-7bf2-44dd-a082-0b3738a8ed58
cecc1523-51fe-4458-a7c4-d69b0f18e784,8122a4df-4223-4fe5-8776-127d2fdcd9b3,10614.57,10614.57,7,1,5.6572,2.07,19.9,12.35,CONFIRMADO,false,true,2026-01-03 09:07:21+00,cecc1523-51fe-4458-a7c4-d69b0f18e784
cb33f9a3-c00d-4101-af54-3eb5d720c15a,e1968556-6311-443f-8d16-1611dbb31db5,2516.75,2516.75,8,1,3.2433,13.05,23.8,16.54,CONFIRMADO,false,true,2026-01-03 13:03:26+00,cb33f9a3-c00d-4101-af54-3eb5d720c15a
6cb4ced0-2e8a-4a45-a651-34f0323da5e2,2b26ce38-8809-48c1-897c-df26d1b0b7fe,1152.09,1152.09,4,1,4.0084,5.7,15.32,10.08,CONFIRMADO,false,true,2026-01-04 00:10:35+00,6cb4ced0-2e8a-4a45-a651-34f0323da5e2
ff68b5ea-893f-4cc8-afc0-67e8523120e2,6a6d7603-4a26-46e0-89b7-5cc9eae88e76,3495.45,3495.45,7,1,7.2631,1.85,21.73,12.43,CONFIRMADO,false,true,2026-01-04 03:36:40+00,ff68b5ea-893f-4cc8-afc0-67e8523120e2
cb8b27ad-ca2d-43f6-be78-267811697cfc,66e60bf6-da74-4599-89ad-8854d1705f32,3495.45,3495.45,3,1,5.1914,4.02,15.52,11.33,CONFIRMADO,false,true,2026-01-04 04:01:48+00,cb8b27ad-ca2d-43f6-be78-267811697cfc
631d9d53-ba39-447f-b149-ccabc1fcfbf9,bbc3726b-ca5d-4942-8cf3-5a8a2afc1019,6291.88,6291.88,2,1,1.7333,17.4,20.87,19.13,CONFIRMADO,false,true,2026-01-04 17:24:20+00,631d9d53-ba39-447f-b149-ccabc1fcfbf9
fe344d3d-2431-404a-9861-db1d5f3ad510,8dc8109a-27e2-4f6c-82a9-121b0f289519,5033.5,5033.5,4,1,6.7366,4.7,22.08,15.79,CONFIRMADO,false,true,2026-01-04 22:05:59+00,fe344d3d-2431-404a-9861-db1d5f3ad510
ccd5cb78-7227-41d5-a2ba-bc3662858b6b,8ff5dee8-e524-4514-8436-875635ad8fdc,3775.13,3775.13,2,1,1.4167,19.68,22.52,21.1,CONFIRMADO,false,true,2026-01-04 22:31:17+00,ccd5cb78-7227-41d5-a2ba-bc3662858b6b
067e4143-1ef0-421b-b52c-91148a5cc7cc,083ff10d-4c60-4fcd-8b35-82778865c507,10614.57,10614.57,5,1,7.367,2.88,23.03,17.06,CONFIRMADO,false,true,2026-01-05 02:57:41+00,067e4143-1ef0-421b-b52c-91148a5cc7cc
4b3211ec-426f-4278-bdbd-76545c58ab18,963b700a-640a-4fe0-83d3-0a531946bfa8,699.09,699.09,5,1,3.7421,5.22,13.82,10.06,CONFIRMADO,false,true,2026-01-05 05:13:20+00,4b3211ec-426f-4278-bdbd-76545c58ab18
d110bf71-21bb-44f2-b3d8-ee2a4db27cab,c303e1ee-9ada-4a2b-8823-38d01f3d8916,699.09,699.09,4,1,3.3781,5.67,13.4,9.28,CONFIRMADO,false,true,2026-01-05 05:40:03+00,d110bf71-21bb-44f2-b3d8-ee2a4db27cab
ba51e143-79c3-4e15-878c-cba851b9b060,60247fae-1301-41f8-85ba-0e01bcca9383,2796.36,2796.36,35,1,3.4849,4.9,21.8,13.68,CONFIRMADO,true,true,2026-01-05 06:47:30+00,ba51e143-79c3-4e15-878c-cba851b9b060
2d796829-0744-44d9-b906-d3770b16cd25,2d5372b4-066b-4b8d-8162-d265f5b4171d,6291.88,6291.88,7,1,4.9228,7.05,19.05,12.95,CONFIRMADO,false,true,2026-01-05 07:13:29+00,2d796829-0744-44d9-b906-d3770b16cd25
f47fbea0-3e1a-403f-9074-c280c665fa59,b2997921-0a79-4d07-8616-284c2d3b5c23,3355.72,3355.72,1,1,0,9.52,9.52,9.52,CONFIRMADO,false,true,2026-01-05 07:37:58+00,f47fbea0-3e1a-403f-9074-c280c665fa59
a149932e-552a-4d03-984b-c7a1781425db,a5ceb9ca-7a15-47c0-85d8-85fd9adaf93c,7954.22,7954.22,1,1,0,15.3,15.3,15.3,CONFIRMADO,false,true,2026-01-05 07:50:21+00,a149932e-552a-4d03-984b-c7a1781425db
3dc78ef2-30f1-4755-9e12-18673f10ea3f,90e0cdf8-824c-4993-8052-43a626633f5e,13268.23,13268.23,16,1,4.5549,8.18,19.87,15.45,CONFIRMADO,true,true,2026-01-05 07:55:18+00,3dc78ef2-30f1-4755-9e12-18673f10ea3f
e4468527-ebad-41ca-a8a6-f4b7a2cf1512,81005bb0-cc80-46c7-81fa-95cdef075633,15921.88,15921.88,6,1,4.5724,8.4,18.9,13.72,CONFIRMADO,false,true,2026-01-05 08:45:12+00,e4468527-ebad-41ca-a8a6-f4b7a2cf1512
904ae7c1-475e-4c8b-a6f9-25f7afbcf8a9,0254b2b1-d5f5-4fc6-80a1-2e8f4b7e3d23,27191.24,27191.24,4,1,4.9458,7.28,19.15,15.83,CONFIRMADO,false,true,2026-01-05 08:53:09+00,904ae7c1-475e-4c8b-a6f9-25f7afbcf8a9
ba7f054c-167c-4b7c-8576-dd0327d75958,6b483839-1fd6-46c4-8bb9-79b5ea3bf0fd,15921.88,15921.88,24,1,4.4189,9.22,19.38,14.29,CONFIRMADO,true,true,2026-01-05 09:10:15+00,ba7f054c-167c-4b7c-8576-dd0327d75958
9a05a4bf-9caf-47ef-b99c-0c27c1912228,33d316df-bcc0-495c-8305-b4148f3e63cb,4194.65,4194.65,12,1,4.1971,8.5,19.75,12.85,CONFIRMADO,false,true,2026-01-05 10:18:45+00,9a05a4bf-9caf-47ef-b99c-0c27c1912228
60d09e92-f756-448a-8945-8605adb57b1a,67d28964-78f9-4afa-827f-9164032f330f,27191.24,27191.24,12,1,3.8635,8.05,19.78,14.79,CONFIRMADO,false,true,2026-01-05 10:32:25+00,60d09e92-f756-448a-8945-8605adb57b1a
b5e63e54-dcd5-4e4d-8c9c-031b846ce5d2,cc4bc448-9fa2-4000-83a3-9d55a0f85257,2796.36,2796.36,5,1,3.4991,5.42,14.22,9.62,CONFIRMADO,false,true,2026-01-05 11:30:58+00,b5e63e54-dcd5-4e4d-8c9c-031b846ce5d2
fa0ab476-44fa-400d-955e-730016c2f5a0,72eb9212-9790-4820-85de-2d9a8b402fc6,4839.25,4839.25,1,1,0,13.2,13.2,13.2,CONFIRMADO,false,true,2026-01-05 13:12:09+00,fa0ab476-44fa-400d-955e-730016c2f5a0
de8fe2b2-397a-4d7b-8008-331c2b9571a2,f3d07caf-e8b6-41a0-89e1-3ce3ac27f076,12213.18,12213.18,2,1,0.175,11.13,11.48,11.31,CONFIRMADO,false,true,2026-01-05 14:31:57+00,de8fe2b2-397a-4d7b-8008-331c2b9571a2
c75c677b-1203-46b7-bee3-e828ab943afd,9f0e4786-37fe-4ea9-80a1-ad20438ed0f4,7954.22,7954.22,1,1,0,12.48,12.48,12.48,CONFIRMADO,false,true,2026-01-05 14:47:38+00,c75c677b-1203-46b7-bee3-e828ab943afd
83113128-8443-4ecf-8706-70d8bce51e52,e2261f49-1cce-46df-8aa9-f4469f3f3c2d,4839.25,4839.25,2,1,3.4167,5.63,12.47,9.05,CONFIRMADO,false,true,2026-01-05 14:54:56+00,83113128-8443-4ecf-8706-70d8bce51e52
f65e124d-2b32-49e2-8995-224e6d6380bf,d14de0fb-20f8-4cc8-87dc-84a2a1784b57,13595.67,13595.67,6,1,1.15,7.18,10.63,9.17,CONFIRMADO,false,true,2026-01-05 16:03:02+00,f65e124d-2b32-49e2-8995-224e6d6380bf
098c192b-e8d1-4500-96a3-e82a66e960ee,aeef01ba-08d7-4e0b-8173-bb7d837af30e,27191.24,27191.24,1,1,0,17.93,17.93,17.93,CONFIRMADO,false,true,2026-01-05 17:18:12+00,098c192b-e8d1-4500-96a3-e82a66e960ee
f6810888-c24b-41a6-b264-0b300bbe9b20,9c4bf6d2-1d53-4e61-881e-24dbb0b336a4,31843.74,31843.74,6,1,3.0806,9.67,18.58,16.49,CONFIRMADO,false,true,2026-01-05 17:58:29+00,f6810888-c24b-41a6-b264-0b300bbe9b20
5da41cef-ef1f-4ef9-b803-a1502a4b0d3c,685bc4ee-1c96-4bdd-8c2a-a4bdb8fce0e1,3355.72,3355.72,1,1,0,18.13,18.13,18.13,CONFIRMADO,false,true,2026-01-05 18:08:25+00,5da41cef-ef1f-4ef9-b803-a1502a4b0d3c
5796a5ee-7f6f-4399-a5de-6677fb2ac386,ac8d9068-ebe7-4efb-8b7d-bb62b7c8933f,27191.24,27191.24,1,1,0,10.92,10.92,10.92,CONFIRMADO,false,true,2026-01-05 18:15:34+00,5796a5ee-7f6f-4399-a5de-6677fb2ac386
0a75d2f9-062c-41ed-ac5b-dda4ea84f32e,33f3473e-5a63-4903-8efa-6ad119f220db,5033.5,5033.5,1,1,0,20.13,20.13,20.13,CONFIRMADO,false,true,2026-01-05 20:08:43+00,0a75d2f9-062c-41ed-ac5b-dda4ea84f32e
1d4e6ce2-92f3-436c-b684-2671b6e3ab98,b479ee3d-7816-4dd5-86cd-cf46382013dc,12213.18,12213.18,7,1,5.0069,1.33,19.1,12.24,CONFIRMADO,false,true,2026-01-06 02:11:04+00,1d4e6ce2-92f3-436c-b684-2671b6e3ab98
6301a771-9264-4481-80dd-b961314bacda,268d62a4-4d94-4be7-8e45-36da7e81b7a6,4026.78,4026.78,4,1,4.1446,12.28,22.05,16.73,CONFIRMADO,false,true,2026-01-06 02:33:27+00,6301a771-9264-4481-80dd-b961314bacda
ecf1f7cb-bce2-407b-a934-516c13d977d5,c735329d-48ae-47c7-8cab-b9f8738ed9f8,6291.88,6291.88,6,1,7.7292,1.93,23.35,12.26,CONFIRMADO,false,true,2026-01-06 03:44:17+00,ecf1f7cb-bce2-407b-a934-516c13d977d5
b81af38f-5e76-4b1e-ab8b-ec437e45483b,8fce27b7-0fa7-429b-8c29-237bf472b228,6291.88,6291.88,4,1,7.3381,5.15,21.53,12.91,CONFIRMADO,false,true,2026-01-06 06:08:52+00,b81af38f-5e76-4b1e-ab8b-ec437e45483b
9222d9c7-67c6-412a-bd81-4dea7b960578,0a14f7af-714e-49b0-84d0-ca0fcdac74b9,3355.72,3355.72,15,1,4.1092,7.07,18.68,13.33,CONFIRMADO,true,true,2026-01-06 07:43:22+00,9222d9c7-67c6-412a-bd81-4dea7b960578
dcfc9cbd-7469-45d9-b255-90f619dfd5dd,1aa610f7-c4a9-4797-8596-6b4b85af7f09,5033.5,5033.5,4,1,2.946,8.43,15.55,10.48,CONFIRMADO,false,true,2026-01-06 08:26:29+00,dcfc9cbd-7469-45d9-b255-90f619dfd5dd
5606765f-e1ab-4a88-940a-6a1c35a3fa67,dbc69076-932b-48be-826a-f1edb39ae313,3355.72,3355.72,7,1,2.5445,8.85,17.13,11.24,CONFIRMADO,false,true,2026-01-06 09:06:25+00,5606765f-e1ab-4a88-940a-6a1c35a3fa67
fae75836-cf74-48c2-b64e-71df9079a818,2c19de04-9579-4272-84f4-29e013ab1cc5,3355.72,3355.72,2,1,0.175,9.47,9.82,9.64,CONFIRMADO,false,true,2026-01-06 09:28:44+00,fae75836-cf74-48c2-b64e-71df9079a818
fa6b27d5-2c60-45b2-b905-dae077d6b3a8,9a00f941-c861-4ecc-897e-6a3357606bf2,27191.24,27191.24,3,1,0.3744,9.43,10.35,9.88,CONFIRMADO,false,true,2026-01-06 10:14:17+00,fa6b27d5-2c60-45b2-b905-dae077d6b3a8
c1dd84b0-2af6-46e4-b148-8f7e3872d5ed,f2050f62-34ef-4bab-8ef7-8c20525a6e64,3355.72,3355.72,1,1,0,10.37,10.37,10.37,CONFIRMADO,false,true,2026-01-06 10:22:27+00,c1dd84b0-2af6-46e4-b148-8f7e3872d5ed
ff338df6-6dcf-439d-a24f-8043482c263d,9c43f5a7-f39c-4b8e-8121-a20d1b6b6c65,4194.65,4194.65,3,1,3.2592,10.9,18.38,15.44,CONFIRMADO,false,true,2026-01-06 10:54:41+00,ff338df6-6dcf-439d-a24f-8043482c263d
34157981-63a0-4ab5-b835-d99073720eef,910eec47-38b3-471d-8c78-87a9ffbfd95f,6291.88,6291.88,3,1,4.2903,9.67,19.53,13.56,CONFIRMADO,false,true,2026-01-06 11:28:08+00,34157981-63a0-4ab5-b835-d99073720eef
b782f56c-3045-4520-a51f-e98d5dbaf656,2a2e438e-8570-4c47-84d9-6b426791f02e,2796.36,2796.36,1,1,0,12,12,12,CONFIRMADO,false,true,2026-01-06 12:00:17+00,b782f56c-3045-4520-a51f-e98d5dbaf656
d7285be3-937f-4820-9c05-e8f833bca4ce,5909be94-39fd-4fdf-8c5c-85fbf7ab748b,2516.75,2516.75,1,1,0,13.77,13.77,13.77,CONFIRMADO,false,true,2026-01-06 13:46:26+00,d7285be3-937f-4820-9c05-e8f833bca4ce
ba6d91bc-55c8-467e-9749-dfe093576959,dfd1fb11-ef88-4cee-8208-1f107361e443,13595.67,13595.67,2,1,0.0333,16.2,16.27,16.23,CONFIRMADO,false,true,2026-01-06 16:12:25+00,ba6d91bc-55c8-467e-9749-dfe093576959
f0b4cc2a-e304-4fee-80d3-f1484f0de5d0,10dd4d54-34cd-4a03-8273-85d13b24c5fe,2516.75,2516.75,1,1,0,18.78,18.78,18.78,CONFIRMADO,false,true,2026-01-06 18:47:59+00,f0b4cc2a-e304-4fee-80d3-f1484f0de5d0
b33cd7fb-186c-4160-b274-2d0884708a8f,e829722d-5af3-4667-8526-6b38045a2a40,27191.24,27191.24,5,1,4.0199,7.53,18.57,14.86,CONFIRMADO,false,true,2026-01-07 08:39:26+00,b33cd7fb-186c-4160-b274-2d0884708a8f
4d78fa93-0c94-47cd-a3b2-098a7963ec71,5770c936-a941-490d-85e8-80fda878101f,3918.89,3918.89,1,1,0,17.28,17.28,17.28,CONFIRMADO,false,true,2026-01-07 10:36:47+00,4d78fa93-0c94-47cd-a3b2-098a7963ec71
89fe93ed-8c10-47c9-992b-018ab4930bf0,74ff84d3-8f37-4fef-888f-ec7e5ada78d8,8526.02,8526.02,1,1,0,11.4,11.4,11.4,CONFIRMADO,false,true,2026-01-07 11:24:36+00,89fe93ed-8c10-47c9-992b-018ab4930bf0
964be612-796b-42dd-91e1-4b785e3c401e,cdaa7cd6-0dd4-4590-8193-2abdeffb0ce8,2796.36,2796.36,1,1,0,12.57,12.57,12.57,CONFIRMADO,false,true,2026-01-07 12:34:07+00,964be612-796b-42dd-91e1-4b785e3c401e
85d097f0-9ad7-4135-af02-f720a783fae5,daa2de7b-1c79-4e70-8326-07b1c380489d,4026.78,4026.78,1,1,0,20.28,20.28,20.28,CONFIRMADO,false,true,2026-01-07 20:17:29+00,85d097f0-9ad7-4135-af02-f720a783fae5
d3e6aa00-9860-4eac-a78e-bd38a6079bbd,b2a3b01a-29b8-4d24-849c-c3017943ccbc,5033.5,5033.5,1,1,0,21.97,21.97,21.97,CONFIRMADO,false,true,2026-01-07 21:58:02+00,d3e6aa00-9860-4eac-a78e-bd38a6079bbd
48de8c93-914b-42a8-9097-dfc6996f2ccc,7eb17466-6b59-4abc-8554-56a1379f1029,6291.88,6291.88,4,1,5.4855,8.5,22.02,12.62,CONFIRMADO,false,true,2026-01-07 22:01:48+00,48de8c93-914b-42a8-9097-dfc6996f2ccc
e464923f-7085-4065-b7e1-72eada0d89f4,58748dda-1c03-4313-84f1-3244a350aa12,5033.5,5033.5,2,1,11.0667,0.43,22.57,11.5,CONFIRMADO,false,true,2026-01-07 22:34:03+00,e464923f-7085-4065-b7e1-72eada0d89f4
df622a35-f1de-4b38-84aa-f677a2a64453,c4090dc7-0f9f-4b8f-8a87-65be4204a496,3495.45,3495.45,1,1,0,6.12,6.12,6.12,CONFIRMADO,false,true,2026-01-08 06:07:56+00,df622a35-f1de-4b38-84aa-f677a2a64453
52249207-161f-423b-ba24-2353095e3ba0,e8ff6345-958e-4bd4-8477-208b8a5f291d,1258.38,1258.38,5,1,2.7585,8.9,16.42,11.06,CONFIRMADO,false,true,2026-01-08 08:12:50+00,52249207-161f-423b-ba24-2353095e3ba0
89c78621-922e-4622-8537-efa7ca1576e9,609838f1-8719-42cb-849c-7c4284fa6a0a,1006.7,1006.7,12,1,4.6709,7.15,21.25,16.22,CONFIRMADO,false,true,2026-01-08 14:06:52+00,89c78621-922e-4622-8537-efa7ca1576e9
2152abcf-0a83-49cf-9ea6-b4b38b9dd99f,9b64797c-57df-49ad-8f16-d397760c9188,2073.88,2073.88,2,1,0.1,13.23,13.43,13.33,CONFIRMADO,false,true,2026-01-08 14:55:20+00,2152abcf-0a83-49cf-9ea6-b4b38b9dd99f
eedee6cc-6d7f-4ff3-867d-3c4c71e72019,e327510c-52cc-4ac3-805d-225374493c54,6118.56,6118.56,3,1,3.7683,13.33,21.43,16.11,CONFIRMADO,false,true,2026-01-08 15:02:01+00,eedee6cc-6d7f-4ff3-867d-3c4c71e72019
8b881e7c-6f96-4a05-87a7-b0791b641e96,dd95a4f4-bf86-4222-8a7d-cc955fe4e6b7,6452.15,6452.15,1,1,0,17.3,17.3,17.3,CONFIRMADO,false,true,2026-01-08 17:18:36+00,8b881e7c-6f96-4a05-87a7-b0791b641e96
5b893ee0-455f-4893-ad8c-cd0c177f4283,9c4bf6d2-1d53-4e61-881e-24dbb0b336a4,15921.88,15921.88,6,1,4.3648,9.58,19.17,13.93,CONFIRMADO,false,true,2026-01-08 19:57:51+00,5b893ee0-455f-4893-ad8c-cd0c177f4283
8eac8c55-5e45-4794-b7d9-b49457dc53b5,eb6530a5-eebe-4f70-884d-e745d5874cfb,34820.62,34820.62,2,1,1.4917,8.75,11.73,10.24,CONFIRMADO,false,true,2026-01-08 19:58:01+00,8eac8c55-5e45-4794-b7d9-b49457dc53b5
0ca6db3f-1497-4192-9561-125bfd7e7133,d268dcf0-86f5-49b7-8861-6ea294e20c40,7430.2,7430.2,2,1,1.0833,8.65,10.82,9.73,CONFIRMADO,false,true,2026-01-08 22:49:08+00,0ca6db3f-1497-4192-9561-125bfd7e7133
